image_id,filename,file_path,label,label_name,category,width,height,format,split
IMG_JAIL_00242,jailbreak_00242.jpg,vision_detector/dataset/jailbreak/jailbreak_00242.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_SAFE_00850,safe_00850.jpg,vision_detector/dataset/safe/safe_00850.jpg,0,SAFE,benign_nature_visual,640,424,JPEG,train
IMG_JAIL_00738,jailbreak_00738.jpg,vision_detector/dataset/jailbreak/jailbreak_00738.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00698,jailbreak_00698.jpg,vision_detector/dataset/jailbreak/jailbreak_00698.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00788,jailbreak_00788.jpg,vision_detector/dataset/jailbreak/jailbreak_00788.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00135,jailbreak_00135.jpg,vision_detector/dataset/jailbreak/jailbreak_00135.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_JAIL_00395,jailbreak_00395.jpg,vision_detector/dataset/jailbreak/jailbreak_00395.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00871,jailbreak_00871.jpg,vision_detector/dataset/jailbreak/jailbreak_00871.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00866,safe_00866.jpg,vision_detector/dataset/safe/safe_00866.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00294,safe_00294.jpg,vision_detector/dataset/safe/safe_00294.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,val
IMG_SAFE_00947,safe_00947.jpg,vision_detector/dataset/safe/safe_00947.jpg,0,SAFE,benign_nature_visual,640,425,JPEG,train
IMG_JAIL_00496,jailbreak_00496.jpg,vision_detector/dataset/jailbreak/jailbreak_00496.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00039,jailbreak_00039.jpg,vision_detector/dataset/jailbreak/jailbreak_00039.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00727,jailbreak_00727.jpg,vision_detector/dataset/jailbreak/jailbreak_00727.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_JAIL_00230,jailbreak_00230.jpg,vision_detector/dataset/jailbreak/jailbreak_00230.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00581,jailbreak_00581.jpg,vision_detector/dataset/jailbreak/jailbreak_00581.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00259,safe_00259.jpg,vision_detector/dataset/safe/safe_00259.jpg,0,SAFE,benign_nature_visual,500,335,JPEG,val
IMG_SAFE_00739,safe_00739.jpg,vision_detector/dataset/safe/safe_00739.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,val
IMG_SAFE_00091,safe_00091.jpg,vision_detector/dataset/safe/safe_00091.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00485,jailbreak_00485.jpg,vision_detector/dataset/jailbreak/jailbreak_00485.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_SAFE_00125,safe_00125.jpg,vision_detector/dataset/safe/safe_00125.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00983,safe_00983.jpg,vision_detector/dataset/safe/safe_00983.jpg,0,SAFE,benign_nature_visual,500,429,JPEG,test
IMG_SAFE_00344,safe_00344.jpg,vision_detector/dataset/safe/safe_00344.jpg,0,SAFE,benign_nature_visual,375,500,JPEG,test
IMG_JAIL_00566,jailbreak_00566.jpg,vision_detector/dataset/jailbreak/jailbreak_00566.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_JAIL_00526,jailbreak_00526.jpg,vision_detector/dataset/jailbreak/jailbreak_00526.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00829,jailbreak_00829.jpg,vision_detector/dataset/jailbreak/jailbreak_00829.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00353,jailbreak_00353.jpg,vision_detector/dataset/jailbreak/jailbreak_00353.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00805,jailbreak_00805.jpg,vision_detector/dataset/jailbreak/jailbreak_00805.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_SAFE_00121,safe_00121.jpg,vision_detector/dataset/safe/safe_00121.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00376,safe_00376.jpg,vision_detector/dataset/safe/safe_00376.jpg,0,SAFE,benign_nature_visual,640,462,JPEG,train
IMG_SAFE_00746,safe_00746.jpg,vision_detector/dataset/safe/safe_00746.jpg,0,SAFE,benign_nature_visual,478,640,JPEG,train
IMG_JAIL_00173,jailbreak_00173.jpg,vision_detector/dataset/jailbreak/jailbreak_00173.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00630,safe_00630.jpg,vision_detector/dataset/safe/safe_00630.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,train
IMG_JAIL_00885,jailbreak_00885.jpg,vision_detector/dataset/jailbreak/jailbreak_00885.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00113,jailbreak_00113.jpg,vision_detector/dataset/jailbreak/jailbreak_00113.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_JAIL_00670,jailbreak_00670.jpg,vision_detector/dataset/jailbreak/jailbreak_00670.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00945,safe_00945.jpg,vision_detector/dataset/safe/safe_00945.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,val
IMG_JAIL_00087,jailbreak_00087.jpg,vision_detector/dataset/jailbreak/jailbreak_00087.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00679,jailbreak_00679.jpg,vision_detector/dataset/jailbreak/jailbreak_00679.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00881,jailbreak_00881.jpg,vision_detector/dataset/jailbreak/jailbreak_00881.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_JAIL_00783,jailbreak_00783.jpg,vision_detector/dataset/jailbreak/jailbreak_00783.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_JAIL_00033,jailbreak_00033.jpg,vision_detector/dataset/jailbreak/jailbreak_00033.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_SAFE_00822,safe_00822.jpg,vision_detector/dataset/safe/safe_00822.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,test
IMG_JAIL_00898,jailbreak_00898.jpg,vision_detector/dataset/jailbreak/jailbreak_00898.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_JAIL_00560,jailbreak_00560.jpg,vision_detector/dataset/jailbreak/jailbreak_00560.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00712,safe_00712.jpg,vision_detector/dataset/safe/safe_00712.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00078,jailbreak_00078.jpg,vision_detector/dataset/jailbreak/jailbreak_00078.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00729,safe_00729.jpg,vision_detector/dataset/safe/safe_00729.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00304,jailbreak_00304.jpg,vision_detector/dataset/jailbreak/jailbreak_00304.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00327,jailbreak_00327.jpg,vision_detector/dataset/jailbreak/jailbreak_00327.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00933,jailbreak_00933.jpg,vision_detector/dataset/jailbreak/jailbreak_00933.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_SAFE_00690,safe_00690.jpg,vision_detector/dataset/safe/safe_00690.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00637,safe_00637.jpg,vision_detector/dataset/safe/safe_00637.jpg,0,SAFE,benign_nature_visual,563,640,JPEG,train
IMG_JAIL_00367,jailbreak_00367.jpg,vision_detector/dataset/jailbreak/jailbreak_00367.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_SAFE_00480,safe_00480.jpg,vision_detector/dataset/safe/safe_00480.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00842,safe_00842.jpg,vision_detector/dataset/safe/safe_00842.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00055,jailbreak_00055.jpg,vision_detector/dataset/jailbreak/jailbreak_00055.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00732,safe_00732.jpg,vision_detector/dataset/safe/safe_00732.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00774,jailbreak_00774.jpg,vision_detector/dataset/jailbreak/jailbreak_00774.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00592,jailbreak_00592.jpg,vision_detector/dataset/jailbreak/jailbreak_00592.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00863,safe_00863.jpg,vision_detector/dataset/safe/safe_00863.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,test
IMG_SAFE_00781,safe_00781.jpg,vision_detector/dataset/safe/safe_00781.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00923,safe_00923.jpg,vision_detector/dataset/safe/safe_00923.jpg,0,SAFE,benign_nature_visual,640,424,JPEG,train
IMG_SAFE_00805,safe_00805.jpg,vision_detector/dataset/safe/safe_00805.jpg,0,SAFE,benign_nature_visual,640,640,JPEG,val
IMG_SAFE_00139,safe_00139.jpg,vision_detector/dataset/safe/safe_00139.jpg,0,SAFE,benign_nature_visual,478,640,JPEG,test
IMG_JAIL_00847,jailbreak_00847.jpg,vision_detector/dataset/jailbreak/jailbreak_00847.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_SAFE_00026,safe_00026.jpg,vision_detector/dataset/safe/safe_00026.jpg,0,SAFE,benign_nature_visual,640,459,JPEG,train
IMG_SAFE_00296,safe_00296.jpg,vision_detector/dataset/safe/safe_00296.jpg,0,SAFE,benign_nature_visual,425,640,JPEG,test
IMG_JAIL_00930,jailbreak_00930.jpg,vision_detector/dataset/jailbreak/jailbreak_00930.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_SAFE_00127,safe_00127.jpg,vision_detector/dataset/safe/safe_00127.jpg,0,SAFE,benign_nature_visual,640,429,JPEG,train
IMG_SAFE_00213,safe_00213.jpg,vision_detector/dataset/safe/safe_00213.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00834,jailbreak_00834.jpg,vision_detector/dataset/jailbreak/jailbreak_00834.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00243,jailbreak_00243.jpg,vision_detector/dataset/jailbreak/jailbreak_00243.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_JAIL_00260,jailbreak_00260.jpg,vision_detector/dataset/jailbreak/jailbreak_00260.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00047,safe_00047.jpg,vision_detector/dataset/safe/safe_00047.jpg,0,SAFE,benign_nature_visual,427,640,JPEG,train
IMG_SAFE_00073,safe_00073.jpg,vision_detector/dataset/safe/safe_00073.jpg,0,SAFE,benign_nature_visual,499,640,JPEG,train
IMG_JAIL_00907,jailbreak_00907.jpg,vision_detector/dataset/jailbreak/jailbreak_00907.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_SAFE_00069,safe_00069.jpg,vision_detector/dataset/safe/safe_00069.jpg,0,SAFE,benign_nature_visual,612,612,JPEG,train
IMG_SAFE_00897,safe_00897.jpg,vision_detector/dataset/safe/safe_00897.jpg,0,SAFE,benign_nature_visual,428,640,JPEG,train
IMG_SAFE_00280,safe_00280.jpg,vision_detector/dataset/safe/safe_00280.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,val
IMG_SAFE_00954,safe_00954.jpg,vision_detector/dataset/safe/safe_00954.jpg,0,SAFE,benign_nature_visual,545,640,JPEG,val
IMG_JAIL_00854,jailbreak_00854.jpg,vision_detector/dataset/jailbreak/jailbreak_00854.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_JAIL_00514,jailbreak_00514.jpg,vision_detector/dataset/jailbreak/jailbreak_00514.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00508,safe_00508.jpg,vision_detector/dataset/safe/safe_00508.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00507,safe_00507.jpg,vision_detector/dataset/safe/safe_00507.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00672,jailbreak_00672.jpg,vision_detector/dataset/jailbreak/jailbreak_00672.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,val
IMG_SAFE_00156,safe_00156.jpg,vision_detector/dataset/safe/safe_00156.jpg,0,SAFE,benign_nature_visual,640,457,JPEG,train
IMG_JAIL_00098,jailbreak_00098.jpg,vision_detector/dataset/jailbreak/jailbreak_00098.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00981,jailbreak_00981.jpg,vision_detector/dataset/jailbreak/jailbreak_00981.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_SAFE_00236,safe_00236.jpg,vision_detector/dataset/safe/safe_00236.jpg,0,SAFE,benign_nature_visual,426,640,JPEG,train
IMG_JAIL_00490,jailbreak_00490.jpg,vision_detector/dataset/jailbreak/jailbreak_00490.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_SAFE_00326,safe_00326.jpg,vision_detector/dataset/safe/safe_00326.jpg,0,SAFE,benign_nature_visual,500,384,JPEG,val
IMG_JAIL_00137,jailbreak_00137.jpg,vision_detector/dataset/jailbreak/jailbreak_00137.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00200,safe_00200.jpg,vision_detector/dataset/safe/safe_00200.jpg,0,SAFE,benign_nature_visual,375,500,JPEG,train
IMG_SAFE_00224,safe_00224.jpg,vision_detector/dataset/safe/safe_00224.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00051,safe_00051.jpg,vision_detector/dataset/safe/safe_00051.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_SAFE_00505,safe_00505.jpg,vision_detector/dataset/safe/safe_00505.jpg,0,SAFE,benign_nature_visual,640,566,JPEG,test
IMG_SAFE_00861,safe_00861.jpg,vision_detector/dataset/safe/safe_00861.jpg,0,SAFE,benign_nature_visual,640,458,JPEG,test
IMG_SAFE_00912,safe_00912.jpg,vision_detector/dataset/safe/safe_00912.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00965,safe_00965.jpg,vision_detector/dataset/safe/safe_00965.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00124,jailbreak_00124.jpg,vision_detector/dataset/jailbreak/jailbreak_00124.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,val
IMG_JAIL_00651,jailbreak_00651.jpg,vision_detector/dataset/jailbreak/jailbreak_00651.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00954,jailbreak_00954.jpg,vision_detector/dataset/jailbreak/jailbreak_00954.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_SAFE_00574,safe_00574.jpg,vision_detector/dataset/safe/safe_00574.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,val
IMG_SAFE_00661,safe_00661.jpg,vision_detector/dataset/safe/safe_00661.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00360,jailbreak_00360.jpg,vision_detector/dataset/jailbreak/jailbreak_00360.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00976,jailbreak_00976.jpg,vision_detector/dataset/jailbreak/jailbreak_00976.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00418,safe_00418.jpg,vision_detector/dataset/safe/safe_00418.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00149,safe_00149.jpg,vision_detector/dataset/safe/safe_00149.jpg,0,SAFE,benign_nature_visual,396,640,JPEG,train
IMG_SAFE_00679,safe_00679.jpg,vision_detector/dataset/safe/safe_00679.jpg,0,SAFE,benign_nature_visual,500,375,JPEG,train
IMG_SAFE_00976,safe_00976.jpg,vision_detector/dataset/safe/safe_00976.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,train
IMG_JAIL_00007,jailbreak_00007.jpg,vision_detector/dataset/jailbreak/jailbreak_00007.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00826,safe_00826.jpg,vision_detector/dataset/safe/safe_00826.jpg,0,SAFE,benign_nature_visual,428,640,JPEG,train
IMG_SAFE_00905,safe_00905.jpg,vision_detector/dataset/safe/safe_00905.jpg,0,SAFE,benign_nature_visual,500,375,JPEG,train
IMG_SAFE_00060,safe_00060.jpg,vision_detector/dataset/safe/safe_00060.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00237,safe_00237.jpg,vision_detector/dataset/safe/safe_00237.jpg,0,SAFE,benign_nature_visual,640,424,JPEG,train
IMG_SAFE_00515,safe_00515.jpg,vision_detector/dataset/safe/safe_00515.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_SAFE_00456,safe_00456.jpg,vision_detector/dataset/safe/safe_00456.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,test
IMG_JAIL_00996,jailbreak_00996.jpg,vision_detector/dataset/jailbreak/jailbreak_00996.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00666,jailbreak_00666.jpg,vision_detector/dataset/jailbreak/jailbreak_00666.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00063,jailbreak_00063.jpg,vision_detector/dataset/jailbreak/jailbreak_00063.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_SAFE_00684,safe_00684.jpg,vision_detector/dataset/safe/safe_00684.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,val
IMG_JAIL_00519,jailbreak_00519.jpg,vision_detector/dataset/jailbreak/jailbreak_00519.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00504,jailbreak_00504.jpg,vision_detector/dataset/jailbreak/jailbreak_00504.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00277,jailbreak_00277.jpg,vision_detector/dataset/jailbreak/jailbreak_00277.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_SAFE_00802,safe_00802.jpg,vision_detector/dataset/safe/safe_00802.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00066,jailbreak_00066.jpg,vision_detector/dataset/jailbreak/jailbreak_00066.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00449,safe_00449.jpg,vision_detector/dataset/safe/safe_00449.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00572,safe_00572.jpg,vision_detector/dataset/safe/safe_00572.jpg,0,SAFE,benign_nature_visual,640,424,JPEG,train
IMG_JAIL_00912,jailbreak_00912.jpg,vision_detector/dataset/jailbreak/jailbreak_00912.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00434,safe_00434.jpg,vision_detector/dataset/safe/safe_00434.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,train
IMG_SAFE_00859,safe_00859.jpg,vision_detector/dataset/safe/safe_00859.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00748,jailbreak_00748.jpg,vision_detector/dataset/jailbreak/jailbreak_00748.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,test
IMG_SAFE_00852,safe_00852.jpg,vision_detector/dataset/safe/safe_00852.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00362,jailbreak_00362.jpg,vision_detector/dataset/jailbreak/jailbreak_00362.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00975,jailbreak_00975.jpg,vision_detector/dataset/jailbreak/jailbreak_00975.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00351,safe_00351.jpg,vision_detector/dataset/safe/safe_00351.jpg,0,SAFE,benign_nature_visual,470,500,JPEG,train
IMG_JAIL_00979,jailbreak_00979.jpg,vision_detector/dataset/jailbreak/jailbreak_00979.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00312,jailbreak_00312.jpg,vision_detector/dataset/jailbreak/jailbreak_00312.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00454,jailbreak_00454.jpg,vision_detector/dataset/jailbreak/jailbreak_00454.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00663,safe_00663.jpg,vision_detector/dataset/safe/safe_00663.jpg,0,SAFE,benign_nature_visual,500,333,JPEG,train
IMG_SAFE_00211,safe_00211.jpg,vision_detector/dataset/safe/safe_00211.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00894,safe_00894.jpg,vision_detector/dataset/safe/safe_00894.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00154,safe_00154.jpg,vision_detector/dataset/safe/safe_00154.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00171,safe_00171.jpg,vision_detector/dataset/safe/safe_00171.jpg,0,SAFE,benign_nature_visual,458,640,JPEG,val
IMG_JAIL_00115,jailbreak_00115.jpg,vision_detector/dataset/jailbreak/jailbreak_00115.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00549,safe_00549.jpg,vision_detector/dataset/safe/safe_00549.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_JAIL_00153,jailbreak_00153.jpg,vision_detector/dataset/jailbreak/jailbreak_00153.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00470,jailbreak_00470.jpg,vision_detector/dataset/jailbreak/jailbreak_00470.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00086,jailbreak_00086.jpg,vision_detector/dataset/jailbreak/jailbreak_00086.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_JAIL_00734,jailbreak_00734.jpg,vision_detector/dataset/jailbreak/jailbreak_00734.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_JAIL_00143,jailbreak_00143.jpg,vision_detector/dataset/jailbreak/jailbreak_00143.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00894,jailbreak_00894.jpg,vision_detector/dataset/jailbreak/jailbreak_00894.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00136,safe_00136.jpg,vision_detector/dataset/safe/safe_00136.jpg,0,SAFE,benign_nature_visual,628,640,JPEG,train
IMG_JAIL_00302,jailbreak_00302.jpg,vision_detector/dataset/jailbreak/jailbreak_00302.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00593,jailbreak_00593.jpg,vision_detector/dataset/jailbreak/jailbreak_00593.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_JAIL_00102,jailbreak_00102.jpg,vision_detector/dataset/jailbreak/jailbreak_00102.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00347,jailbreak_00347.jpg,vision_detector/dataset/jailbreak/jailbreak_00347.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00423,jailbreak_00423.jpg,vision_detector/dataset/jailbreak/jailbreak_00423.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00132,jailbreak_00132.jpg,vision_detector/dataset/jailbreak/jailbreak_00132.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00247,jailbreak_00247.jpg,vision_detector/dataset/jailbreak/jailbreak_00247.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_SAFE_00227,safe_00227.jpg,vision_detector/dataset/safe/safe_00227.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00165,safe_00165.jpg,vision_detector/dataset/safe/safe_00165.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00040,safe_00040.jpg,vision_detector/dataset/safe/safe_00040.jpg,0,SAFE,benign_nature_visual,500,332,JPEG,train
IMG_SAFE_00987,safe_00987.jpg,vision_detector/dataset/safe/safe_00987.jpg,0,SAFE,benign_nature_visual,500,400,JPEG,train
IMG_JAIL_00183,jailbreak_00183.jpg,vision_detector/dataset/jailbreak/jailbreak_00183.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00552,safe_00552.jpg,vision_detector/dataset/safe/safe_00552.jpg,0,SAFE,benign_nature_visual,640,457,JPEG,train
IMG_JAIL_00005,jailbreak_00005.jpg,vision_detector/dataset/jailbreak/jailbreak_00005.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_SAFE_00031,safe_00031.jpg,vision_detector/dataset/safe/safe_00031.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00438,safe_00438.jpg,vision_detector/dataset/safe/safe_00438.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00483,safe_00483.jpg,vision_detector/dataset/safe/safe_00483.jpg,0,SAFE,benign_nature_visual,612,612,JPEG,train
IMG_SAFE_00609,safe_00609.jpg,vision_detector/dataset/safe/safe_00609.jpg,0,SAFE,benign_nature_visual,640,439,JPEG,val
IMG_SAFE_00017,safe_00017.jpg,vision_detector/dataset/safe/safe_00017.jpg,0,SAFE,benign_nature_visual,500,335,JPEG,train
IMG_SAFE_00514,safe_00514.jpg,vision_detector/dataset/safe/safe_00514.jpg,0,SAFE,benign_nature_visual,640,425,JPEG,train
IMG_SAFE_00796,safe_00796.jpg,vision_detector/dataset/safe/safe_00796.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,val
IMG_JAIL_00838,jailbreak_00838.jpg,vision_detector/dataset/jailbreak/jailbreak_00838.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00707,safe_00707.jpg,vision_detector/dataset/safe/safe_00707.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_SAFE_00602,safe_00602.jpg,vision_detector/dataset/safe/safe_00602.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
